Time,TempOnSun_C,TempInShadow_C,Humidity_RH,FlowRateDailySum_L,FlowRateLitPerMin,Rain_0-99,Light_0-99,WaterPressure_bar,SoilMoistureLocal_0-99,R01,R02,R03,R04,R05,R06,R07,R08,R09,R10,R11,R12,R13,R14,R15,R16
16:52:30,27.0,27.83,62.07,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:52:31,26.87,27.84,62.07,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:52:32,26.94,27.84,62.07,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:52:33,26.94,27.84,62.07,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:52:34,26.94,27.84,61.93,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:52:35,26.94,27.85,61.64,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:52:36,26.94,27.85,61.4,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:52:37,27.0,27.85,61.23,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:52:38,26.94,27.85,61.11,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:52:39,26.94,27.85,61.05,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:52:40,26.94,27.85,60.97,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:52:41,26.94,27.85,60.82,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:52:42,26.94,27.85,60.73,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:52:43,26.94,27.85,60.65,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:52:44,26.94,27.85,60.59,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:52:45,27.0,27.85,60.52,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:52:46,26.94,27.85,60.47,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:52:48,26.94,27.85,60.38,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:52:49,26.94,27.85,60.33,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:52:50,26.94,27.85,60.3,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:52:51,26.94,27.85,60.23,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16:52:52,26.94,27.85,60.23,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16:52:53,26.94,27.85,60.2,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16:52:56,26.94,27.85,60.15,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16:52:57,26.94,27.84,60.06,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16:52:58,26.94,27.84,60.06,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16:52:59,26.94,27.84,60.06,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16:53:00,26.94,27.84,60.06,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:53:01,26.94,27.84,60.09,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:53:02,26.94,27.84,60.09,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:53:03,26.94,27.84,60.09,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:53:04,26.94,27.84,60.09,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:53:05,27.0,27.84,60.06,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:53:06,26.94,27.84,60.03,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:53:07,27.0,27.84,60.0,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:53:08,27.0,27.84,60.0,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:53:09,27.0,27.84,60.0,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:53:10,27.0,27.84,60.0,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:53:11,27.0,27.84,60.0,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:53:12,26.94,27.84,60.0,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:53:21,26.94,27.83,60.06,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:53:22,26.94,27.8,60.35,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16:53:23,26.94,27.8,60.32,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16:53:24,26.94,27.8,60.38,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16:53:25,26.94,27.8,60.38,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16:53:26,26.94,27.8,60.41,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16:53:27,26.94,27.8,60.44,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16:53:28,26.94,27.82,60.38,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16:53:29,26.94,27.8,60.3,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16:53:30,26.94,27.8,60.17,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:53:32,26.94,27.8,60.17,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:53:33,26.94,27.8,60.23,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:53:34,26.94,27.8,60.26,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:53:35,26.94,27.8,60.2,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:53:36,26.94,27.79,60.17,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:53:37,26.94,27.79,60.11,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:53:38,26.94,27.8,60.14,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:53:39,26.94,27.8,60.14,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:53:40,26.94,27.8,60.14,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:53:41,26.94,27.8,60.14,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:53:42,26.94,27.8,60.14,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:53:43,27.0,27.8,60.17,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:53:44,27.0,27.8,60.15,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:53:45,27.0,27.8,60.15,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:53:46,26.94,27.8,60.06,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:53:48,26.94,27.8,60.08,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:53:49,26.94,27.8,60.08,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:53:50,27.0,27.8,60.11,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:53:51,26.94,27.8,60.11,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16:53:52,26.94,27.8,60.14,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16:53:53,26.94,27.8,60.11,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16:53:54,26.94,27.8,60.08,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16:53:55,26.94,27.79,60.03,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16:53:56,26.94,27.8,60.06,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16:53:57,27.0,27.8,60.11,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16:53:58,27.0,27.8,60.11,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16:53:59,27.0,27.8,60.17,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16:54:00,26.94,27.8,60.3,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:54:01,26.94,27.8,60.29,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:54:02,26.94,27.79,60.29,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:54:03,26.94,27.79,60.29,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:54:04,26.94,27.79,60.29,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:54:05,26.94,27.79,60.32,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:54:07,27.0,27.79,60.29,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:54:08,27.0,27.79,60.26,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:54:09,26.94,27.79,60.26,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:54:10,26.94,27.79,60.26,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:54:11,26.94,27.79,60.17,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:54:12,27.0,27.79,60.14,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:54:13,27.0,27.78,60.06,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:54:14,27.0,27.79,60.0,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:54:15,26.94,27.79,59.97,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:54:16,27.0,27.78,59.88,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:54:17,26.94,27.78,59.79,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:54:18,26.94,27.79,59.76,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:54:19,27.0,27.78,59.76,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:54:21,27.0,27.78,59.74,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16:54:22,26.94,27.78,59.71,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16:54:23,26.94,27.78,59.68,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16:54:24,26.94,27.78,59.65,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16:54:25,26.94,27.78,59.62,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16:54:26,26.94,27.78,59.62,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16:54:27,27.0,27.78,59.65,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16:54:28,27.0,27.78,59.71,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16:54:29,27.0,27.78,59.74,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16:54:30,27.0,27.78,59.79,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:54:31,27.0,27.78,59.82,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:54:32,26.94,27.78,59.88,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:54:33,27.0,27.78,59.97,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:54:34,27.0,27.78,60.0,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:54:35,27.0,27.76,60.03,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:54:36,27.0,27.78,60.03,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:54:37,27.0,27.78,60.03,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:54:38,26.94,27.78,60.06,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:54:39,27.0,27.78,60.26,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:54:40,27.0,27.78,60.59,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:54:41,26.94,27.78,60.67,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:55:06,27.0,27.74,60.88,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:55:09,26.94,27.74,61.4,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:55:15,26.94,27.74,61.95,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:55:20,26.94,27.74,61.61,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16:55:26,26.94,27.74,61.34,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16:55:31,26.94,27.75,61.11,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:55:32,26.94,27.75,61.08,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:55:33,26.87,27.76,61.05,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:55:34,26.94,27.76,61.02,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:55:36,26.94,27.78,60.99,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:55:37,26.94,27.79,60.96,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:55:38,26.94,27.79,60.93,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:55:39,26.94,27.79,60.91,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:55:40,26.94,27.79,60.84,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:55:41,26.94,27.8,60.78,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:55:42,26.94,27.8,60.79,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:55:43,26.94,27.8,60.76,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:55:44,26.94,27.82,60.73,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:55:45,26.94,27.82,60.68,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:55:46,26.94,27.82,60.68,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:55:47,27.0,27.83,60.65,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:55:48,26.94,27.82,60.62,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:55:49,26.94,27.82,60.62,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:55:50,26.94,27.82,60.52,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16:55:51,26.94,27.83,60.44,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16:55:52,26.94,27.83,60.38,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16:55:53,26.94,27.83,60.35,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16:55:54,26.94,27.84,60.3,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16:55:55,27.0,27.84,60.23,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16:55:56,26.94,27.84,60.2,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16:55:57,26.94,27.84,60.2,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16:55:58,26.94,27.84,60.2,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16:55:59,26.94,27.84,60.23,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16:56:00,26.94,27.85,60.2,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:56:01,26.94,27.85,60.2,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:56:02,26.94,27.85,60.17,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:56:03,26.94,27.85,60.12,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:56:04,27.0,27.85,60.15,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:56:05,26.94,27.85,60.23,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:56:06,26.94,27.86,60.52,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:56:07,26.94,27.86,60.76,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:56:08,26.94,27.85,60.88,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:56:09,26.94,27.86,60.94,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:56:10,26.94,27.85,61.05,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:56:11,26.94,27.85,61.02,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:56:12,26.94,27.86,61.02,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:56:13,26.94,27.86,61.14,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:56:14,26.94,27.85,61.2,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:56:15,27.0,27.85,61.34,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:56:19,27.0,27.83,60.94,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:56:23,26.94,27.83,60.82,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:56:24,26.94,27.82,60.62,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16:56:25,26.94,27.83,60.59,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16:56:26,27.0,27.83,60.52,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16:56:27,26.94,27.84,60.52,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16:56:28,26.94,27.84,60.49,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16:56:29,26.94,27.84,60.47,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16:56:30,26.94,27.84,60.44,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:56:31,26.94,27.84,60.44,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:56:32,26.94,27.84,60.44,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:56:33,26.94,27.84,60.44,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:56:34,26.94,27.84,60.44,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:56:35,26.94,27.84,60.41,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:56:36,26.94,27.84,60.35,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:56:37,27.0,27.84,60.35,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:56:38,26.94,27.85,60.33,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:56:39,27.0,27.84,60.33,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:56:40,26.94,27.84,60.3,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:56:41,26.94,27.84,60.23,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16:56:42,26.94,27.84,60.23,0.0,0.0,14.0,26.0,14.0,11.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
